transaction_id,user_id,amount,transaction_type,timestamp,transaction_channel,location,account_age_days,num_transactions_last_24h,avg_transaction_amount_last_7d,is_weekend,device_change_flag,is_fraud
f563b3cd-2655-46c5-a1df-514860a09f89,0f1df0b7-bb9b-464a-93dc-bc0bd4f6d4ea,223.26,transfer,2025-01-21 11:40:14,web,Jasminefort,320,5,169.62,1,0,0
a82508d4-0e24-430d-86b0-89d4c178b7ff,7a48d611-ea32-484c-80df-4c61ca97600e,229.26,transfer,2025-03-17 08:36:01,POS,Knightshire,887,1,179.99,1,0,0
7b7f4bef-578b-45bb-bf6e-b11fe3bdaac6,24b303d6-7bc6-44da-9f49-aaa2d57ca242,75.74,withdrawal,2025-03-01 01:31:46,ATM,Samuelport,866,1,132.66,0,0,0
ee44c67b-af65-4e05-a566-03e12dfe8805,88502ee4-f75f-4db3-917e-1f1f71f219d7,28.59,payment,2025-03-01 16:10:12,POS,Proctormouth,283,3,113.75,0,0,0
e3d035bb-5a35-405a-985a-61f3ce64b18c,1a56b7c6-6519-4de5-b1bb-d5ab1fd683b5,200.15,transfer,2025-02-13 23:47:34,ATM,Rhondaview,1484,1,161.08,0,0,0
678a8daf-ee8a-4fa2-9696-a80a7bcc6011,faa73a41-2f65-436f-a8d4-bc3bd6862990,27.47,withdrawal,2025-03-04 07:20:22,web,North Bryanfort,540,1,178.03,1,0,0
8b5a78e0-51bf-48b4-8ec0-9bbb738c4dc9,089d7e53-7a86-4a68-8548-679c3dc9d444,172.78,withdrawal,2025-04-02 18:28:02,mobile,Joannatown,26,1,69.96,0,0,0
a8276057-5b3c-4681-aac1-49d21eba55c2,18f47a23-9357-4a25-86f4-1c965a13ea2e,236.46,transfer,2025-03-16 11:08:39,mobile,East Elizabeth,727,3,40.59,0,0,0
e2e35304-6fa6-4d34-a9b7-e14cde53aced,119e6e4f-ca7c-40e2-8658-4017b9035524,241.2,payment,2025-02-18 14:10:04,web,Gallegoshaven,1063,1,206.42,1,0,0
20f55b90-eab1-4d63-8560-d4268e43ee54,2e1bcfb8-ac92-48ea-90f3-10f68e7ef5ff,280.06,withdrawal,2025-02-28 12:23:46,ATM,South Jefferyshire,479,2,179.02,1,0,0
10c8dbaa-6119-454c-8ca0-b91c292440ae,5527ec07-5558-49ea-aa3e-51f3abd5461f,412.49,payment,2025-01-20 00:31:46,POS,Howellton,820,3,165.94,0,0,0
60881398-1af0-45c1-817c-f6d0934d5b9d,44dbcfec-06b0-45c2-88b0-eb1d146f823d,138.61,payment,2025-01-30 04:30:02,mobile,Bettystad,1337,3,112.2,1,0,0
c360f223-c062-4fc0-8cc9-dfa637d6825a,ab26cfdf-ba30-4d64-be91-1b123ba0e7ef,262.05,withdrawal,2025-02-03 07:27:07,web,Michaeltown,564,0,206.11,0,0,0
82dbe0dc-854b-4368-a548-ff388f4f402b,62ad8524-4222-40e6-aa36-0cba4ca8cb80,193.08,transfer,2025-03-09 14:55:51,web,New Tyler,102,4,205.25,0,1,0
882f79ad-ba2f-44a8-bf13-2028c7cb7efc,7e3c5314-a7b6-402c-a5a6-8b330360d4a4,41.32,payment,2025-04-06 15:26:08,ATM,North Brettborough,891,3,153.08,0,0,0
01357058-9c43-4d4b-b958-7595d829c60f,88d9b037-3e28-4bbd-bf3e-990c059a0603,5.21,deposit,2025-02-11 18:23:41,mobile,Hamiltonchester,587,0,135.16,1,0,0
9b68d815-6474-433f-9eef-3cf716379f1c,c716d106-de3b-420f-b9c6-896aa6b01b02,66.97,transfer,2025-02-04 11:06:37,web,Jasonland,640,0,169.14,0,0,0
ed6fe4bd-1199-4cdc-8629-be10e106f233,3c3920f2-f81b-4ae8-8007-a2c5846d2473,117.05,withdrawal,2025-03-09 16:39:24,mobile,Leeview,830,2,163.14,0,0,0
d9dcfc04-a5a3-4213-9ba6-61a6371fac26,56415d38-c2b2-4a53-b55c-54d9ad72834b,192.0,deposit,2025-01-01 00:30:48,POS,Lake Ralphfurt,593,1,120.28,1,0,0
7902f7ab-ff62-4da8-821b-34de4ca810d2,2ca8a368-74a5-4fb5-89f9-d192a0572c5d,379.37,payment,2025-03-17 14:19:54,web,Gordonland,855,1,70.85,1,0,0
121ddd07-3d2c-4370-85ae-30f53796ea24,8a122654-3076-4ff1-8202-c2a4daaedac6,43.69,transfer,2025-03-10 22:36:02,web,Zacharyview,1195,2,162.1,0,0,0
3d465a44-8808-4fb7-9cd8-cc960e50355e,027375ab-3aa8-4aad-a125-d1e5f85d43ec,26.83,deposit,2025-04-10 16:40:37,POS,North Jonathan,851,2,142.12,0,0,0
a9082f7f-7022-4ea2-a600-481da7316a86,f38c45a7-fdae-4e26-be85-1a1800056701,661.98,transfer,2025-03-31 11:35:39,web,Georgechester,337,0,185.25,0,0,0
e12afaec-6f66-4da5-88b5-5e630d5f4930,4657b197-65e3-4c1b-a219-592f2db6694b,22.87,payment,2025-04-01 07:35:25,ATM,Sethburgh,739,3,235.08,0,0,0
0288acec-87b1-430d-b034-fb07fdba959d,16748d4f-af54-4d10-b242-793bc3fbf252,130.21,transfer,2025-01-14 08:31:01,POS,Carlsonshire,263,1,87.34,0,0,0
a6d3690f-315e-4384-97bf-edcbb4f9d47e,5527ec07-5558-49ea-aa3e-51f3abd5461f,176.17,deposit,2025-02-28 09:20:02,ATM,Shawnside,1473,2,173.17,1,0,0
002e0a1b-26b3-4934-a709-5212f1977998,7302f81a-e7b0-4fdd-b934-f269a4d72abf,155.9,transfer,2025-04-12 01:19:46,POS,Cassandraview,580,2,78.17,0,0,0
d2d0e0cb-ce2b-4c0d-8fad-a628421ae07e,6afd23c6-be26-472c-9205-48fe579fbce0,17.99,withdrawal,2025-04-16 10:33:48,POS,Timothyhaven,553,3,220.72,0,0,0
33153fe0-23e1-41e6-a330-d5339ef7f513,f9d8dea0-d395-48fc-ac60-54ebfd5f37a7,11.74,withdrawal,2025-04-18 01:05:59,ATM,Mitchellchester,860,3,100.68,0,0,0
9225adb0-70bd-41b0-a451-3349165a9046,875aeef0-1693-4fb1-bdb7-86d5a7304e39,22.29,deposit,2025-01-09 03:26:50,POS,North Emilyview,129,0,113.82,0,0,0
c96c8087-4c47-4277-b5fb-49cba47e33d2,4386d0c8-089b-43ac-9c74-7a189627947a,176.18,transfer,2025-02-19 13:23:46,mobile,Parrishmouth,984,0,120.98,0,0,0
ddf4070d-2f33-43a8-be03-797ef6633f09,7302f81a-e7b0-4fdd-b934-f269a4d72abf,157.2,deposit,2025-01-26 02:42:13,ATM,Port Kara,831,1,163.95,0,1,0
c764bcbe-400f-44bc-8420-c75ef844ee90,027375ab-3aa8-4aad-a125-d1e5f85d43ec,53.25,transfer,2025-03-17 23:10:38,POS,South Jennachester,523,2,164.81,1,0,0
a00bd642-3a5a-4940-924a-0f0946caf0b8,6082e325-8063-49b6-a36b-b9c5ab25daa6,203.1,payment,2025-02-14 01:21:48,ATM,West Matthewhaven,988,3,180.08,0,0,0
076ee1b3-1e34-4e4a-8e50-5da9aebfb995,0be6f015-4f09-42fc-9587-5c37fa1713e2,343.03,withdrawal,2025-03-17 01:57:23,POS,North Anne,106,2,211.65,1,0,0
36fe08b1-78d7-4d36-9465-c10ba2235ad3,efec5e67-d1ed-4e44-b7a5-83818ba34a00,8.49,payment,2025-02-03 18:36:37,POS,Lake Rachelborough,880,2,135.47,0,0,0
11f15cc1-8076-44c4-8c45-3381fc7b0902,b6f63636-6eea-421b-a061-b07dc73e7758,137.88,transfer,2025-01-18 08:16:33,mobile,South Linda,1403,2,116.72,0,0,0
d077d81d-5d77-4b46-a47e-0e24317210b2,616a8281-e976-4a77-aa23-bd4484906be6,233.79,payment,2025-01-23 05:39:34,mobile,West Kathleenstad,1450,4,103.09,0,0,0
8d3f3d6c-191d-4908-a9e8-fe9fd5f2a650,cd6d5b26-d259-4abc-bbb7-a485750bf998,58.15,deposit,2025-01-08 07:53:36,mobile,Ruthmouth,266,2,157.36,0,0,0
2eabddf8-d251-4aea-8590-e75be0ce71b5,cc4ed0a1-97b1-4e3d-b557-a4497c00e30d,73.57,deposit,2025-04-05 02:22:42,POS,West Debra,137,2,149.8,0,0,0
2b394ef0-ab5d-4bb4-9afa-9a61eec6eeab,c915664a-9678-409e-bb5a-fac81318c2eb,190.2,transfer,2025-03-01 01:32:57,mobile,New Stephen,1392,0,80.82,0,0,0
67343b31-6f0c-49d6-a084-b2324c7d8b71,6ed67b31-5443-4ca6-b35c-efdab90582e1,456.43,withdrawal,2025-03-11 05:03:18,ATM,East Whitneyborough,1189,2,186.07,0,0,0
8f22ea64-72f7-4e15-bd4b-0796c41c85b6,76f66da8-08b8-4b40-acc4-9f126795ce2c,332.07,deposit,2025-04-13 17:26:23,POS,Dominiqueberg,66,4,128.51,1,0,0
7b30e81c-b502-44f9-aba3-b0d77f94f74d,b0861e7e-ee05-4ac1-89c2-9b92b04a3fa4,175.0,withdrawal,2025-03-27 14:41:41,ATM,East Mistychester,591,1,226.77,1,0,0
e64c4318-146a-485d-8922-7c5a142458a1,cb0b9321-0e5b-439f-b807-46c81ff30996,262.03,transfer,2025-03-24 05:42:53,mobile,Clinemouth,565,6,141.92,0,0,0
80a5baa0-7370-4571-8259-fff0491ff91d,1a3afcc3-6605-4ff7-ba0b-0b476cccaf23,90.77,withdrawal,2025-02-10 15:40:23,POS,Thompsonstad,733,2,96.14,0,0,0
938e8e71-ef8a-43d6-9938-2c64356ce4d1,1e67be2d-0482-4e8c-a27d-d300922fb547,204.87,transfer,2025-03-29 01:10:37,ATM,Katelynburgh,662,1,163.78,1,0,0
c2176198-abda-4107-997d-8b6a8dcd3b75,60025634-7b83-4745-8b8e-56a305b6c2fc,125.54,payment,2025-01-12 11:39:48,web,Pierceburgh,1109,0,202.42,1,0,0
0a5f2220-8440-47fd-b8e2-57888b9319fb,46bc5791-5021-4505-a707-096af19de6d6,42.13,transfer,2025-02-09 12:42:07,ATM,North John,167,1,171.11,0,0,0
aaab3fb0-e8e1-4d60-926f-f0ae66a533f2,178f8f6e-ad2d-4b6b-86b5-a44b20509b2e,241.96,payment,2025-03-17 07:58:16,POS,South Kayla,94,3,212.87,1,0,0
22aeae27-db9c-43a9-b82d-58b671579bd2,af2ae591-bcbb-4d08-bf1e-df76da4840f8,162.6,transfer,2025-03-21 20:50:44,web,Johnshire,331,2,111.24,0,0,0
00e4f06e-cfa8-4680-b910-f45bed3c6513,7a53e5fc-355d-4d92-a3db-b2f2f2b2dd22,88.83,deposit,2025-03-31 00:30:39,mobile,East Melinda,318,2,182.07,0,0,0
ec844899-0941-45f6-81c7-04b5624c51c7,64331340-e39d-4c4a-8be8-40cf780048c8,484.59,deposit,2025-03-27 07:01:01,mobile,Dylanmouth,293,1,211.31,0,0,0
d0a0c755-f280-4ef7-928a-19d83d6295e0,ad91bde6-ba82-4505-a0a5-272a37961090,4.23,withdrawal,2025-01-22 22:42:24,ATM,Josephbury,1075,3,167.53,0,0,0
8e2700bc-a605-4d67-b11b-75cf76ac395d,519849ad-32c9-4bbb-b2e4-b33a7c3da1e3,75.89,transfer,2025-01-08 18:29:35,mobile,New Angela,1012,2,204.36,0,0,0
3359b610-796b-40a4-ab23-4834243843cb,a2cf4c0d-70e1-4773-ace0-7064a668e207,11.71,transfer,2025-04-01 19:12:29,ATM,Port Anthony,143,0,155.31,0,0,0
916b9454-9703-4827-9bde-b2ff7776f689,3081bfb2-daca-497c-ba7e-1c54d53f739a,290.94,transfer,2025-01-15 08:59:28,ATM,Younghaven,623,0,207.76,1,0,0
3c9b408c-3126-447d-82f6-2b5760069990,96b9e54b-6b9d-431c-b712-27e5b96137af,242.2,withdrawal,2025-02-24 07:59:25,ATM,North Lauren,658,0,184.85,1,0,0
9d2df91c-d75b-4569-b7f0-594cbe3b81cb,0a217afa-87d0-4f79-bb10-506313c2786e,80.5,deposit,2025-04-16 20:28:54,ATM,East Jenniferberg,1437,4,134.91,1,0,0
e4f7d260-96c7-4f39-b559-babd3890ce62,70aed23a-7a1c-4f9d-91d7-d9374c718ee4,225.19,transfer,2025-03-06 09:30:44,POS,Christopherland,1255,3,131.79,0,0,0
20531b26-1070-4e62-ad47-0bfa77e55cd6,8fb4b079-c8f9-47d3-b4d6-6909871e9eae,100.82,withdrawal,2025-04-08 08:07:08,POS,Gonzalezport,238,2,179.58,0,0,0
39f0130d-5892-41aa-8236-3cf3fbf035ed,391ebad6-62ee-4a9e-a20c-5c460764970a,282.33,transfer,2025-04-14 22:45:42,web,Bradleyshire,1485,1,130.98,0,1,0
5aa51642-6e88-41ca-b6bc-a52b73a18ee9,886e1523-93ca-41ba-8105-81e4cdc38ca2,121.09,payment,2025-02-07 07:00:35,web,Sandraton,1007,1,161.36,0,0,0
089a25f4-bf14-40ec-a6f0-b136bf8a0b59,d243b776-2b91-4eba-b215-1169b5dceba9,106.3,transfer,2025-04-04 01:20:26,mobile,Jamiestad,1339,1,151.19,0,0,0
d143c1e7-3b54-48f7-a2f8-9ba98c3ebfa3,7e3c5314-a7b6-402c-a5a6-8b330360d4a4,545.84,payment,2025-02-28 20:05:50,POS,West Samanthashire,128,0,106.62,1,0,0
a63d8652-49d7-4bfb-8f8b-16610599e27c,c9190fca-f2aa-4ebb-8c50-ee6764c4963d,57.77,withdrawal,2025-01-16 02:33:10,web,East Taylorside,947,2,146.42,0,0,0
c2e956a4-d4e5-4b00-a019-5dfc241be76d,311a9e31-7dbf-4316-8c2d-813f3561ad6f,25.67,withdrawal,2025-04-08 21:09:00,POS,East Christopher,333,0,124.93,1,0,0
35a7dcdf-996d-4ef2-a568-c6aa85d1dc86,a6907dac-0657-47ae-aaa1-ecb7f3123517,175.68,deposit,2025-01-31 12:55:00,POS,Robertview,930,2,163.49,0,0,0
9102525b-06b7-4409-8769-6d24bc2dd162,84e8d154-adeb-4971-8e66-cc2b211bf59f,696.84,transfer,2025-02-09 13:50:11,mobile,North Nancy,168,2,160.07,0,0,0
a253a8b9-bed6-40e7-a043-e6741e02f2c8,a990b48c-5a08-4125-be90-81174605ce92,94.91,withdrawal,2025-01-15 19:21:24,mobile,Dickersonview,248,1,137.07,0,0,0
2aa6ac0a-f7c8-40e5-beb2-67bc2aa45c7a,ee70d209-6da1-4867-871f-1ec3b3e87d76,12.81,deposit,2025-03-31 03:49:09,ATM,Larryside,405,1,142.5,0,0,0
d5d40a08-28c8-4dac-86ff-da29f34699a7,70eb2feb-ccdd-4cf3-972a-acb65e527912,82.89,transfer,2025-03-25 18:16:03,POS,Watersborough,329,3,81.18,0,0,0
092d9717-1f03-4f1b-83c3-afc4fb9b7f75,56a54290-caa3-419f-9cf4-eebbc386041a,141.02,withdrawal,2025-01-28 22:13:20,ATM,New Peter,1222,3,188.23,1,1,0
c9d002b9-19e1-46e9-a69a-7cac90242630,9490fe60-bd80-400a-bfb1-7a7f125eb07d,35.33,payment,2025-02-02 10:21:22,ATM,Smithshire,318,2,125.61,0,0,0
17367a6f-1f20-4215-9cbd-ba79e9dbd2fe,fef8f569-8f5c-47a3-9e8f-68cc67df21e2,214.65,withdrawal,2025-04-02 16:37:51,ATM,Port Jennahaven,258,3,200.08,0,0,0
0fee6ef1-e299-4e59-98d1-d76f6435c784,b46eb751-93c9-4468-9faa-a035a530d093,1219.31,payment,2025-01-18 03:37:53,POS,Jenkinsland,547,1,56.33,0,0,0
8e963bda-3e11-457e-928d-6c7395cfe67d,cb0b9321-0e5b-439f-b807-46c81ff30996,120.2,deposit,2025-03-28 10:12:03,POS,North Brian,710,3,187.93,0,0,0
298019b5-4ab7-4f48-a380-da3a68f5d168,4806bfbc-b7be-4216-91c2-b8a285d1bd99,87.62,deposit,2025-02-10 07:57:54,ATM,Cherylburgh,403,3,134.19,0,0,0
6e4a940c-5ad3-481b-8668-a520e0b46a27,7009cf5c-842d-4842-9c20-cd67c1f4acdc,102.4,transfer,2025-02-24 16:37:10,POS,Richardchester,661,3,217.95,0,0,0
071e0271-58be-4861-a55b-887a720a18dc,77b03034-e949-472f-bc81-0403847a3e4d,24.47,transfer,2025-02-01 22:14:02,ATM,Angelaside,1027,1,212.05,1,0,0
c4ce53a0-3de2-462a-aec5-f1e559446733,c722fa29-542b-43d2-ae93-ce44c6e245e4,429.58,transfer,2025-04-13 01:06:57,web,North Christopher,415,1,266.46,0,0,0
684815aa-e522-483d-8a57-a2b58460602a,e42c1f6a-dc31-4d15-a527-46039c2134a4,107.17,deposit,2025-02-21 02:47:13,POS,South Kevinland,1009,2,197.69,0,0,0
339bbd81-0355-4fc2-a69b-c920e837979c,823e64ca-c4e1-4fab-80f2-fb65827f0576,97.97,payment,2025-03-06 20:07:01,mobile,New Katie,1214,2,111.22,0,0,0
0b161c8c-8a2b-4beb-994d-1b74e48b9b61,dd6fa128-d8a8-446d-acb0-ce51bed214b3,215.58,transfer,2025-01-03 20:30:53,mobile,Lake Meghan,30,3,198.05,0,0,0
7b2430d2-75a8-4dd5-b0db-466b9edda9ac,8ca83fb4-e657-4210-b4c6-6cc2ba4203c0,116.69,transfer,2025-03-31 23:35:16,ATM,Rodriguezfurt,164,1,161.68,0,0,0
eee7d183-daa4-4380-8c89-8d28397b210a,9d16d44b-6a80-4b95-abc1-e873833b0c04,208.96,deposit,2025-02-04 06:51:47,web,Smithchester,876,2,114.24,0,0,0
f3051204-c71a-4877-8fab-634275a86fce,0be15c70-f963-4c1d-b9a2-887af5268199,12.68,payment,2025-03-18 05:36:13,POS,Robinsonport,568,2,196.06,1,0,0
7dc87ec7-e718-40dd-8795-e6b3319f7fcc,5c298386-6aa9-4a3f-9dd8-d7e237e7ef2f,336.1,withdrawal,2025-03-02 21:27:42,ATM,Melindaport,203,2,153.81,0,0,0
4a94c0a8-edce-4207-8a98-b689d7033158,ec5efbca-a8e0-4122-8afc-1e32f88b5efc,564.37,transfer,2025-01-05 01:02:42,web,Port Vincent,1257,1,279.93,0,0,0
b4f00369-864e-4fc9-9cae-eb41fed63565,9d9600a1-fc65-4758-8668-af5fb720c5e0,209.26,withdrawal,2025-02-14 07:45:51,web,Jefffort,408,4,171.06,0,0,0
3f0d0125-0ee9-470c-a350-a2cd8166422f,44dbcfec-06b0-45c2-88b0-eb1d146f823d,618.3,withdrawal,2025-03-26 22:51:39,POS,Johnsonchester,289,3,139.17,0,0,0
ae387237-3952-431d-b484-50f325df74fe,074a37de-8778-4c2d-a0c8-72e5b3073f2a,32.84,transfer,2025-03-16 17:15:13,mobile,West Joseph,989,0,46.39,0,0,0
d146e5c7-dea8-4d51-8679-b2b147f5f0ee,1e8da862-e3a8-4ec2-9b4f-0823f45d154b,129.79,deposit,2025-04-16 12:29:08,mobile,Hurstfurt,1043,2,47.74,0,0,0
01b79d6b-3c31-41ea-9a36-332b45fbb1cb,fe09486d-1dfd-4b34-abb1-264d8fd57640,184.16,transfer,2025-03-07 15:22:11,web,West Anthonyshire,1409,1,129.9,0,0,0
3f779f9a-ad26-4070-bfd0-e283b38ef3b5,c716d106-de3b-420f-b9c6-896aa6b01b02,174.33,payment,2025-01-26 22:56:22,mobile,Adkinschester,481,2,186.3,1,0,0
39ebdd73-45f6-4bc7-8881-af2baa8ece65,4c50a3bc-0ea2-45c4-8280-e25611a2dd38,102.65,payment,2025-01-08 08:28:19,web,West Julian,161,2,204.05,0,0,0
fa85eff6-66b5-41ba-8603-6601881b2d3f,5768e163-044c-475a-90fa-a1c11e48b1dd,82.52,transfer,2025-02-13 17:35:53,web,Port Joshualand,1157,1,198.04,0,0,0
aca83c43-51e2-440a-80df-3a3651224f17,831c82b8-63be-4b1b-9873-72e82589d078,27.12,withdrawal,2025-03-14 06:51:23,web,Rickeyborough,811,1,53.4,1,0,0
121e3cfb-31ff-45a6-9188-b7e2eb876a21,6248d656-a257-46d4-848d-29ae56f3a657,99.43,payment,2025-01-31 14:23:41,mobile,Katelynville,562,3,116.49,0,0,0
74180f7d-fa84-4626-bc56-e0096fe3cda7,4d13b659-25d8-44ef-b299-0e4492a61fe5,35.51,payment,2025-02-10 01:16:51,ATM,West Ashley,1457,5,107.49,0,0,0
4e6b1b67-84c0-4614-a8a5-6f198f2d903e,1ce87c85-ee88-4ef6-90aa-f15bc19715ce,265.13,transfer,2025-03-01 04:59:54,mobile,New Robert,739,2,192.96,1,0,0
0a63b3b1-e1cc-4aaf-9a83-7fcd46efb967,844bc707-7d84-4a5b-bc0d-b186152a8d17,46.85,transfer,2025-03-26 02:17:52,ATM,Reedmouth,522,1,133.68,1,0,0
64f53e4e-e3f0-448e-bb9d-c9a2f94c776f,9d2e3839-2252-4d08-ac1b-8eab8a251770,12.07,deposit,2025-04-13 06:35:59,mobile,Lake Lesliebury,1022,1,212.34,0,0,0
a910a713-c3ef-4fa8-b513-720391c6c10a,39c721d4-86a7-457f-8696-488cc11389b8,160.76,transfer,2025-02-23 07:10:32,POS,East Andreamouth,180,3,152.35,0,0,0
a037c9c7-ad90-48e4-ad5b-12490c1f88a9,5cf5245b-2ca1-4a1b-9a5a-c977e252ebc5,180.89,transfer,2025-01-02 06:51:50,POS,Stevenport,859,0,133.67,0,0,0
522fa91d-231e-48e4-baca-fb6445612ae7,04570007-cc4a-42f4-ac0a-dda35bd3d7d3,411.01,payment,2025-01-15 02:44:50,mobile,Port Christopher,803,1,142.41,0,0,0
540bdb50-ac7f-4caa-86da-d8c7b68d3c5f,35ac7394-0f8b-4fd3-9ffe-f432ab8d326a,172.07,payment,2025-02-17 20:53:40,POS,Lake Nancyview,134,2,80.67,0,0,0
6f13db97-2aae-48c9-9992-15aa59ff9b2b,244b9e50-cda0-479d-82fa-be9da91b0728,84.77,payment,2025-02-24 16:43:51,POS,Kingside,184,3,124.03,0,0,0
9a3d5468-62dc-4ed3-b049-4fb4f29797b7,8abafe5c-f623-44bb-b9c3-fa516961de1f,324.92,withdrawal,2025-01-04 02:16:00,POS,Daniellemouth,513,2,175.83,1,0,0
cbd7a1c5-3bb4-438a-b8c3-0c3850f286a2,4cb451f8-9ec7-4753-9b18-881eaaf39f68,155.43,payment,2025-02-23 11:17:20,POS,Lake Kennethfurt,1418,3,143.48,1,0,0
860d97b1-dbb3-498d-8a9c-01a15e85f5b5,526b9eb1-114b-48b5-b03f-6b0bd1383b9b,16.52,payment,2025-03-31 09:23:00,ATM,Ryanstad,720,3,77.2,0,0,0
71933ac7-33dd-493b-9c00-3a278251734b,cf6b889d-79a1-4db6-8878-f721281e59df,166.87,transfer,2025-02-22 22:10:31,web,South Williamton,115,0,15.8,1,0,0
5b2d0111-9c9d-4e1b-8155-b1edf7efadaf,681186e8-6eca-4762-8f51-1c7e61b08297,477.23,deposit,2025-02-06 21:52:47,ATM,Richardfurt,537,1,81.93,0,0,0
0ac9cb85-8e3d-4599-b46b-8d6e90a95742,cb17f2d6-011e-4502-8a22-27e7dbe5cbc1,100.94,payment,2025-01-11 13:22:21,web,Marshallfurt,47,0,95.67,0,0,0
c1825ef3-80de-423c-9d28-f6d8ba715054,2906fb35-46cd-4d19-b5e5-8504d8d934b2,70.29,deposit,2025-01-22 13:46:35,web,Boothport,404,2,195.76,1,0,0
dd29e0a4-dd61-4540-9ccb-c1e568f4f175,8f3ae807-29e6-4325-9176-74cee4f5c08b,30.97,payment,2025-02-02 01:29:23,mobile,Peterchester,930,4,89.13,1,0,0
15632224-f510-408b-96f4-01d28aa76465,1f1e2c9e-6968-4195-8a74-6cbd3ae9f0dc,32.84,payment,2025-04-04 01:38:22,mobile,South Ericburgh,486,1,126.34,0,0,0
f23a5f3f-7016-4fc3-8d21-b9a2aed41ae3,3fec60e2-41c5-42f7-a009-224fab284a3e,113.4,deposit,2025-02-22 14:16:13,mobile,New Robert,731,2,88.44,0,0,0
362a21b4-9c3a-48cd-b453-4b46bcddb101,8adb060f-78d7-4beb-8c15-80c4258d36b0,181.11,transfer,2025-01-14 11:39:17,mobile,Martinside,324,2,167.69,1,0,0
4371934a-7487-4c83-a578-c0ad07edc08d,f898c606-f6bf-4d81-bd7c-3e04ef4b383a,16.81,payment,2025-03-24 21:32:04,mobile,Howardville,1318,2,184.44,1,0,0
b53d6071-4b36-4e06-a076-00e9ff87e841,abf1c361-f467-4160-943e-b6addd1aed38,561.25,deposit,2025-03-24 18:35:36,ATM,Bridgesview,1497,1,179.6,0,0,0
b491753e-39ba-4803-8263-66cbae079f58,1e67be2d-0482-4e8c-a27d-d300922fb547,281.41,payment,2025-02-16 10:47:05,ATM,Marissaburgh,1297,2,145.87,0,0,0
55f88fa7-2bf0-41e3-8131-dfbd69945f0b,f9d8dea0-d395-48fc-ac60-54ebfd5f37a7,176.68,withdrawal,2025-01-09 20:32:32,POS,Clarkborough,1462,2,160.53,0,0,0
c4da2119-3338-40e5-91c7-08b518d7c38a,0d2e3a50-51c7-4307-b2de-870fecb485e0,352.56,withdrawal,2025-02-15 13:34:02,ATM,Millermouth,374,4,196.75,1,0,0
1bf3fe70-c0e0-4cf6-a3f0-6144f211aa4f,53e08e8f-2fcd-48ec-a64c-2410d9c1001f,16.72,withdrawal,2025-01-01 11:57:35,ATM,North Ebony,190,1,132.27,0,0,0
7729c6f9-bc2a-4295-a131-474581ad5a4b,7009cf5c-842d-4842-9c20-cd67c1f4acdc,129.57,withdrawal,2025-04-05 05:58:00,mobile,Johnsonport,743,5,140.92,0,0,0
ba5c7c77-e522-4e6e-af25-11a0a837a030,3081bfb2-daca-497c-ba7e-1c54d53f739a,198.9,transfer,2025-01-01 12:42:24,POS,Port Jasmineview,885,1,201.12,0,1,0
9fa5a964-4409-4b25-9d07-6fc272eece7e,a2cf4c0d-70e1-4773-ace0-7064a668e207,352.81,withdrawal,2025-01-09 00:43:38,ATM,Stephensfort,1003,1,145.22,0,0,0
64e461bd-ce09-4eff-9127-9e122274455f,7e3c5314-a7b6-402c-a5a6-8b330360d4a4,306.0,deposit,2025-02-23 22:00:10,ATM,North Alejandra,670,6,153.83,0,1,1
1a847f7f-3556-4a16-be8f-edb387d71be6,5b555a16-5248-4276-a880-1636eec08a0a,64.89,payment,2025-01-26 12:57:48,POS,North Stevefort,253,1,216.56,0,0,0
dcf66771-5f39-4d40-94d8-391278fde669,56ec70bc-e5f5-47f4-901a-4183a703ab3e,565.64,deposit,2025-02-09 17:09:52,web,Murphyhaven,322,2,131.31,0,0,0
8d2ea9ad-0304-4f77-b115-27cf15dce8bd,46bc5791-5021-4505-a707-096af19de6d6,26.56,withdrawal,2025-03-07 05:52:55,mobile,New Ashley,85,1,189.42,0,0,0
38384d4a-104b-4b67-a846-774652d16616,8f3412d3-349c-427d-af0f-9ec4979cea7e,416.1,transfer,2025-02-05 04:50:40,ATM,South Aaron,271,4,184.48,0,0,0
260c4f8b-1099-4e71-a583-7ddccd418a24,b46eb751-93c9-4468-9faa-a035a530d093,707.68,withdrawal,2025-03-29 04:09:16,ATM,South Garyview,240,4,161.16,1,0,0
9235496b-363d-40ec-8764-fa8bcd550c04,391ebad6-62ee-4a9e-a20c-5c460764970a,39.0,withdrawal,2025-04-06 15:25:43,POS,Susanshire,712,1,157.13,0,0,0
00e2c708-7777-4948-91c4-04aeec9443f2,616a8281-e976-4a77-aa23-bd4484906be6,256.07,transfer,2025-04-01 10:50:39,ATM,Lake Shelleyfort,1413,1,74.83,1,0,0
dbe7edd3-4066-4a83-a790-6a1a5027be8b,ab26cfdf-ba30-4d64-be91-1b123ba0e7ef,8.22,transfer,2025-02-27 03:33:55,mobile,New Saramouth,655,0,243.36,0,0,0
927ad3d5-0cd9-4f51-b786-db7b18093aa4,b46eb751-93c9-4468-9faa-a035a530d093,103.98,transfer,2025-03-30 06:45:01,ATM,West Christopher,1342,2,139.5,0,0,0
7d2334d1-41e4-45f6-9352-e539f3f967b4,abf1c361-f467-4160-943e-b6addd1aed38,145.25,transfer,2025-02-24 21:27:11,web,Melissaport,1421,1,181.2,0,0,0
